School_Name,School_ID,Network,Grade,Year,Reading_StudentsNumber,Reading_VAM,Reading_Confidence,Reading_Percentile,Reading_Color,Math_StudentsNumber,Math_VAM,Math_Confidence,Math_Percentile,Math_Color
LOVETT,610043,Austin-North Lawndale,7th Grade,2013,47.0,0.2,-0.9 to 1.4,61,Yellow,47.0,-0.1,-0.8 to 0.6,48,Yellow
EDGEBROOK,609901,O'Hare,7th Grade,2013,47.0,0.2,-0.9 to 1.3,59,Yellow,47.0,-0.2,-0.9 to 0.5,41,Yellow
HIGGINS,610295,Lake Calumet,6th Grade,2013,46.0,0.1,-1 to 1.2,58,Yellow,47.0,0.0,-0.7 to 0.7,50,Yellow
UNIV OF CHGO CHTR-NKO,400076,Charter/Contract,5th Grade,2013,47.0,0.2,-0.8 to 1.2,57,Yellow,47.0,0.7,0 to 1.3,78,Green
HARVARD,609971,AUSL,4th Grade,2013,47.0,0.0,-0.9 to 0.9,53,Yellow,47.0,1.6,0.9 to 2.3,97,Green
SHOESMITH,610175,Burnham Park,4th Grade,2013,47.0,-0.1,-1 to 0.8,48,Yellow,47.0,0.0,-0.7 to 0.7,50,Yellow
ASHBURN,610287,Midway,7th Grade,2013,47.0,-0.1,-1.2 to 1,44,Yellow,47.0,-0.4,-1.1 to 0.3,33,Yellow
LAWNDALE,610034,Austin-North Lawndale,7th Grade,2013,48.0,-0.2,-1.3 to 0.9,40,Yellow,47.0,-2.0,-2.7 to -1.3,2,Red
COOK,609864,Englewood-Gresham,5th Grade,2013,47.0,-0.2,-1.4 to 1,38,Yellow,47.0,0.0,-0.7 to 0.7,49,Yellow
BRONZEVILLE LTHOUSE CHTR CAMPUS,400019,Charter/Contract,4th Grade,2013,47.0,-0.2,-1.1 to 0.6,38,Yellow,47.0,-0.3,-1 to 0.4,40,Yellow
HARVARD,609971,AUSL,7th Grade,2013,48.0,-0.4,-1.5 to 0.7,28,Yellow,47.0,-0.6,-1.3 to 0.1,24,Yellow
PICKARD,610129,Pilsen-Little Village,6th Grade,2013,47.0,-0.4,-1.5 to 0.6,28,Yellow,47.0,1.0,0.3 to 1.6,86,Green
BEIDLER,609797,Garfield-Humboldt,6th Grade,2013,47.0,-0.5,-1.6 to 0.7,27,Yellow,47.0,0.2,-0.5 to 0.8,58,Yellow
WILDWOOD,610230,O'Hare,6th Grade,2013,47.0,-0.6,-1.6 to 0.5,24,Yellow,47.0,-1.3,-1.9 to -0.6,9,Red
HAY,609975,Austin-North Lawndale,5th Grade,2013,45.0,-0.6,-1.6 to 0.5,21,Yellow,47.0,1.3,0.7 to 2,92,Green
LOWELL,610044,Garfield-Humboldt,8th Grade,2013,47.0,-0.6,-1.8 to 0.5,20,Yellow,47.0,1.5,0.8 to 2.2,96,Green
GLOBAL CITIZENSHIP CHTR,400009,Charter/Contract,4th Grade,2013,47.0,-0.8,-1.7 to 0,17,Yellow,47.0,-1.1,-1.7 to -0.4,15,Red
LOVETT,610043,Austin-North Lawndale,6th Grade,2013,46.0,-0.9,-2 to 0.2,13,Yellow,47.0,-1.0,-1.6 to -0.3,14,Red
STAGG,610339,AUSL,5th Grade,2013,47.0,-1.0,-2 to 0.1,11,Yellow,47.0,-0.3,-1 to 0.4,37,Yellow
LEGACY CHTR CAMPUS,400049,Charter/Contract,5th Grade,2013,47.0,-1.1,-2.1 to -0.1,9,Red,47.0,0.2,-0.4 to 0.8,58,Yellow
CLAY,609856,Lake Calumet,4th Grade,2013,47.0,-1.3,-2.2 to -0.5,9,Red,47.0,-1.8,-2.5 to -1.2,5,Red
BRUNSON,609830,Austin-North Lawndale,7th Grade,2013,47.0,-1.3,-2.4 to -0.2,4,Red,47.0,0.3,-0.4 to 1,64,Yellow
ROWE,400096,Charter/Contract,All Grades,2013,47.0,-1.6,-2.8 to -0.3,4,Red,47.0,-2.7,-3.6 to -1.7,1,Red
CASALS,610021,AUSL,4th Grade,2013,48.0,-1.8,-2.7 to -0.9,3,Red,47.0,-0.1,-0.8 to 0.7,49,Yellow
"WASHINGTON, H",610124,Skyway,6th Grade,2013,47.0,-1.9,-3 to -0.8,1,Red,47.0,-1.5,-2.1 to -0.8,6,Red
POLARIS CHTR CAMPUS,400069,Charter/Contract,7th Grade,2013,45.0,1.9,0.8 to 3,99,Green,46.0,0.1,-0.5 to 0.8,59,Yellow
LOWELL,610044,Garfield-Humboldt,5th Grade,2013,45.0,2.1,1 to 3.1,98,Green,46.0,1.2,0.5 to 1.9,90,Green
DARWIN,609875,Fullerton,5th Grade,2013,46.0,1.7,0.7 to 2.7,98,Green,46.0,2.0,1.4 to 2.6,97,Green
CURTIS,609900,AUSL,4th Grade,2013,45.0,1.5,0.6 to 2.4,97,Green,46.0,1.0,0.3 to 1.7,87,Green
LARA,609993,Pershing,7th Grade,2013,46.0,1.2,0 to 2.3,93,Green,46.0,0.2,-0.5 to 0.9,63,Yellow
CASALS,610021,AUSL,7th Grade,2013,46.0,1.0,-0.1 to 2.2,90,Yellow,46.0,0.3,-0.4 to 0.9,64,Yellow
PERSPECTIVES CHTR JOSLIN,400064,Charter/Contract,7th Grade,2013,47.0,0.9,-0.2 to 2,86,Yellow,46.0,1.3,0.6 to 1.9,92,Green
HAMMOND,609966,Pilsen-Little Village,4th Grade,2013,46.0,0.9,0 to 1.7,86,Yellow,46.0,-0.6,-1.3 to 0.1,27,Yellow
"WARD, L",610133,Garfield-Humboldt,8th Grade,2013,49.0,0.8,-0.4 to 1.9,85,Yellow,46.0,3.9,3.1 to 4.6,100,Green
CICS-PRAIRIE,400028,Charter/Contract,7th Grade,2013,46.0,0.7,-0.4 to 1.8,81,Yellow,46.0,-0.2,-0.9 to 0.5,41,Yellow
SHOESMITH,610175,Burnham Park,5th Grade,2013,46.0,0.6,-0.4 to 1.6,79,Yellow,46.0,0.7,0.1 to 1.3,79,Green
FUNSTON,609930,Fullerton,8th Grade,2013,46.0,0.6,-0.6 to 1.7,79,Yellow,46.0,-1.4,-2.2 to -0.7,5,Red
PICCOLO,610106,AUSL,6th Grade,2013,47.0,0.4,-0.7 to 1.5,72,Yellow,46.0,1.8,1.1 to 2.5,95,Green
SOUTHSHORE,610530,Skyway,All Grades,2013,46.0,0.4,-0.9 to 1.6,69,Yellow,46.0,-1.9,-2.9 to -0.9,3,Red
JOPLIN,609805,Englewood-Gresham,8th Grade,2013,47.0,0.3,-0.8 to 1.5,66,Yellow,46.0,0.6,-0.1 to 1.4,77,Yellow
GLOBAL CITIZENSHIP CHTR,400009,Charter/Contract,5th Grade,2013,46.0,0.4,-0.7 to 1.4,65,Yellow,46.0,0.1,-0.5 to 0.7,54,Yellow
ASHBURN,610287,Midway,6th Grade,2013,46.0,0.2,-0.8 to 1.3,64,Yellow,46.0,-0.4,-1.1 to 0.2,31,Yellow
LIBBY,610037,Pershing,6th Grade,2013,48.0,0.2,-1 to 1.4,63,Yellow,46.0,0.3,-0.4 to 1,64,Yellow
GREELEY,609850,Ravenswood-Ridge,8th Grade,2013,46.0,0.2,-0.9 to 1.3,60,Yellow,46.0,0.3,-0.4 to 1.1,67,Yellow
CASALS,610021,AUSL,6th Grade,2013,47.0,0.1,-1 to 1.2,60,Yellow,46.0,0.2,-0.5 to 0.8,57,Yellow
KIPLING,610027,Rock Island,4th Grade,2013,46.0,0.0,-0.9 to 0.9,55,Yellow,46.0,-0.3,-1 to 0.4,41,Yellow
"CARVER , G",609845,Lake Calumet,4th Grade,2013,47.0,0.0,-1 to 0.9,53,Yellow,46.0,-0.4,-1.1 to 0.4,36,Yellow
PLATO CONTR,400068,Charter/Contract,8th Grade,2013,46.0,0.0,-1.1 to 1.1,49,Yellow,46.0,-2.0,-2.7 to -1.3,2,Red
HEROES,609961,Skyway,6th Grade,2013,45.0,-0.1,-1.2 to 1,45,Yellow,46.0,-0.1,-0.8 to 0.5,45,Yellow
GRAHAM,609947,Pershing,6th Grade,2013,46.0,-0.2,-1.3 to 0.9,41,Yellow,46.0,-0.7,-1.3 to 0,22,Red
PICCOLO,610106,AUSL,4th Grade,2013,47.0,-0.2,-1.1 to 0.7,41,Yellow,46.0,0.6,-0.1 to 1.3,74,Yellow
BURROUGHS,609829,Pershing,8th Grade,2013,46.0,-0.3,-1.5 to 0.8,33,Yellow,46.0,0.6,-0.2 to 1.3,75,Yellow
ALCOTT ES,609774,North-Northwest Side,6th Grade,2013,46.0,-0.4,-1.5 to 0.6,28,Yellow,46.0,-0.4,-1 to 0.3,33,Yellow
OTIS,610107,Fulton,6th Grade,2013,46.0,-0.5,-1.6 to 0.6,25,Yellow,46.0,0.2,-0.4 to 0.9,61,Yellow
CICS - HAWKINS,400108,Charter/Contract,7th Grade,2013,46.0,-0.6,-1.8 to 0.6,20,Yellow,46.0,-0.8,-1.6 to -0.1,18,Red
SALAZAR,610250,Fullerton,7th Grade,2013,46.0,-0.7,-1.8 to 0.4,17,Yellow,46.0,-0.2,-0.9 to 0.4,39,Yellow
SHERMAN,610172,AUSL,4th Grade,2013,48.0,-0.9,-1.8 to 0,14,Red,46.0,0.1,-0.6 to 0.8,54,Yellow
FINKL,609967,Pilsen-Little Village,5th Grade,2013,46.0,-1.4,-2.4 to -0.3,5,Red,46.0,-1.1,-1.7 to -0.4,12,Red
TURNER-DREW,609895,Rock Island,8th Grade,2013,45.0,-1.4,-2.5 to -0.2,3,Red,46.0,1.4,0.7 to 2.1,95,Green
HALEY,609808,Rock Island,5th Grade,2013,45.0,-1.6,-2.8 to -0.5,3,Red,46.0,-1.1,-1.8 to -0.4,11,Red
WILDWOOD,610230,O'Hare,7th Grade,2013,45.0,-3.2,-4.4 to -2.1,0,Red,46.0,1.0,0.3 to 1.6,85,Green
AGASSIZ,609773,Ravenswood-Ridge,4th Grade,2013,45.0,1.5,0.6 to 2.4,97,Green,45.0,1.0,0.3 to 1.7,87,Green
CASALS,610021,AUSL,8th Grade,2013,44.0,0.6,-0.6 to 1.7,80,Yellow,45.0,0.0,-0.7 to 0.8,51,Yellow
SAUGANASH,610155,O'Hare,7th Grade,2013,45.0,0.6,-0.5 to 1.7,77,Yellow,45.0,1.5,0.8 to 2.2,96,Green
GRAHAM,609947,Pershing,8th Grade,2013,45.0,0.3,-0.8 to 1.5,68,Yellow,45.0,0.5,-0.3 to 1.2,72,Yellow
O'TOOLE,610108,Englewood-Gresham,4th Grade,2013,44.0,0.3,-0.6 to 1.3,67,Yellow,45.0,0.9,0.2 to 1.7,85,Green
CICS - LLOYD BOND,400092,Charter/Contract,5th Grade,2013,45.0,0.3,-0.7 to 1.4,64,Yellow,45.0,0.6,0 to 1.2,75,Yellow
NAMASTE CHTR CAMPUS,400050,Charter/Contract,5th Grade,2013,45.0,0.2,-0.8 to 1.2,59,Yellow,45.0,-0.6,-1.2 to 0,27,Yellow
HARVARD,609971,AUSL,8th Grade,2013,44.0,0.1,-1.1 to 1.4,55,Yellow,45.0,-0.6,-1.4 to 0.2,24,Yellow
O'TOOLE,610108,Englewood-Gresham,5th Grade,2013,46.0,0.1,-1 to 1.2,52,Yellow,45.0,-0.3,-1 to 0.4,37,Yellow
GRIMES,609956,Midway,8th Grade,2013,45.0,-0.1,-1.3 to 1,43,Yellow,45.0,-0.9,-1.7 to -0.2,14,Red
PROVIDENCE CHTR-BUNCHE,400071,Charter/Contract,5th Grade,2013,46.0,-0.2,-1.3 to 0.8,35,Yellow,45.0,0.9,0.3 to 1.5,84,Green
CLEVELAND,609857,O'Hare,6th Grade,2013,45.0,-0.4,-1.5 to 0.7,32,Yellow,45.0,-0.6,-1.3 to 0.1,24,Yellow
GRAHAM,609947,Pershing,7th Grade,2013,45.0,-0.4,-1.5 to 0.7,27,Yellow,45.0,-1.0,-1.7 to -0.3,11,Red
DULLES,610263,AUSL,7th Grade,2013,45.0,-0.6,-1.7 to 0.6,22,Yellow,45.0,-0.9,-1.6 to -0.2,16,Red
LAWNDALE,610034,Austin-North Lawndale,5th Grade,2013,45.0,-0.7,-1.7 to 0.4,19,Yellow,45.0,-1.1,-1.7 to -0.4,12,Red
CHASE,609853,Fullerton,6th Grade,2013,45.0,-0.7,-1.8 to 0.4,19,Yellow,45.0,-0.3,-0.9 to 0.4,38,Yellow
MORGAN PARK HS,609725,Far South Side,7th Grade,2013,45.0,-0.7,-1.8 to 0.4,18,Yellow,45.0,-2.2,-2.9 to -1.6,1,Red
GILLESPIE,609939,Rock Island,8th Grade,2013,46.0,-0.8,-1.9 to 0.4,15,Yellow,45.0,0.4,-0.4 to 1.1,68,Yellow
HERZL,609991,AUSL,8th Grade,2013,45.0,-0.8,-2 to 0.4,14,Yellow,45.0,0.1,-0.6 to 0.9,58,Yellow
EVERS,610362,Rock Island,5th Grade,2013,45.0,-0.9,-2.3 to 0.6,13,Yellow,45.0,-1.5,-2.5 to -0.5,6,Red
PIRIE,610130,Skyway,5th Grade,2013,45.0,-1.3,-2.4 to -0.1,6,Red,45.0,-2.2,-3 to -1.3,1,Red
HARVARD,609971,AUSL,5th Grade,2013,44.0,-1.7,-2.8 to -0.6,3,Red,45.0,0.1,-0.6 to 0.8,55,Yellow
ESMOND,609908,Rock Island,6th Grade,2013,44.0,2.2,1.1 to 3.3,99,Green,44.0,0.1,-0.5 to 0.8,56,Yellow
WOODLAWN,609977,Burnham Park,6th Grade,2013,43.0,1.2,0 to 2.3,92,Green,44.0,0.7,0 to 1.4,80,Green
SHABAZZ CHTR-SHABAZZ,400072,Charter/Contract,5th Grade,2013,44.0,1.1,0.1 to 2.2,92,Green,44.0,0.8,0.1 to 1.4,81,Green
PIRIE,610130,Skyway,6th Grade,2013,44.0,1.1,0 to 2.3,91,Green,44.0,0.6,-0.1 to 1.3,75,Yellow
ASHE,610268,Skyway,7th Grade,2013,44.0,1.1,-0.1 to 2.2,91,Yellow,44.0,-1.0,-1.7 to -0.3,12,Red
HAMMOND,609966,Pilsen-Little Village,5th Grade,2013,44.0,0.9,-0.1 to 2,90,Yellow,44.0,-0.5,-1.1 to 0.1,30,Yellow
HARVARD,609971,AUSL,6th Grade,2013,44.0,0.9,-0.3 to 2.1,88,Yellow,44.0,0.1,-0.6 to 0.8,55,Yellow
DARWIN,609875,Fullerton,7th Grade,2013,42.0,0.9,-0.3 to 2,86,Yellow,44.0,-0.5,-1.2 to 0.2,30,Yellow
SWIFT,610196,Ravenswood-Ridge,6th Grade,2013,44.0,0.9,-0.2 to 2,86,Yellow,44.0,0.7,0.1 to 1.4,80,Green
GOMPERS,609943,Lake Calumet,7th Grade,2013,44.0,0.8,-0.4 to 2,82,Yellow,44.0,0.7,0 to 1.4,79,Green
TILL,610065,Burnham Park,5th Grade,2013,44.0,0.6,-0.5 to 1.7,80,Yellow,44.0,0.2,-0.4 to 0.9,60,Yellow
CHAPPELL,609852,Ravenswood-Ridge,4th Grade,2013,44.0,0.6,-0.2 to 1.5,79,Yellow,44.0,0.8,0.1 to 1.5,83,Green
HITCH,609995,O'Hare,5th Grade,2013,44.0,0.6,-0.4 to 1.6,78,Yellow,44.0,-0.7,-1.4 to -0.1,21,Red
ERIE CHTR CAMPUS,400039,Charter/Contract,5th Grade,2013,44.0,0.4,-0.6 to 1.4,70,Yellow,44.0,-0.1,-0.7 to 0.5,45,Yellow
ERIE CHTR CAMPUS,400039,Charter/Contract,4th Grade,2013,44.0,0.3,-0.6 to 1.2,65,Yellow,44.0,1.0,0.4 to 1.7,87,Green
HEROES,609961,Skyway,7th Grade,2013,45.0,0.3,-0.8 to 1.4,64,Yellow,44.0,-0.4,-1 to 0.3,34,Yellow
CHASE,609853,Fullerton,7th Grade,2013,44.0,0.2,-0.9 to 1.4,61,Yellow,44.0,-0.4,-1 to 0.3,34,Yellow
ASHBURN,610287,Midway,8th Grade,2013,44.0,0.1,-1.1 to 1.2,53,Yellow,44.0,0.0,-0.7 to 0.8,52,Yellow
TILL,610065,Burnham Park,4th Grade,2013,44.0,-0.3,-1.3 to 0.7,37,Yellow,44.0,-0.8,-1.6 to -0.1,20,Red
MCPHERSON,610070,Ravenswood-Ridge,6th Grade,2013,44.0,-0.4,-1.5 to 0.7,31,Yellow,44.0,-0.4,-1.1 to 0.2,33,Yellow
FRAZIER CONTR,400040,Charter/Contract,7th Grade,2013,44.0,-0.4,-1.5 to 0.8,30,Yellow,44.0,-0.1,-0.8 to 0.5,44,Yellow
CHICAGO VIRTUAL CHTR CAMPUS HS,400036,Charter/Contract,8th Grade,2013,44.0,-0.4,-1.6 to 0.7,27,Yellow,44.0,-0.3,-1.1 to 0.4,35,Yellow
DODGE,609888,AUSL,7th Grade,2013,44.0,-0.7,-1.8 to 0.5,19,Yellow,44.0,-2.5,-3.2 to -1.8,1,Red
NKRUMAH CHTR,400045,Charter/Contract,4th Grade,2013,44.0,-0.9,-1.8 to 0,16,Yellow,44.0,-1.4,-2.1 to -0.7,7,Red
TALCOTT,610197,Fulton,5th Grade,2013,44.0,-0.8,-1.9 to 0.3,15,Yellow,44.0,0.1,-0.6 to 0.7,52,Yellow
IRVING,610121,Fulton,4th Grade,2013,44.0,-0.9,-1.8 to 0,15,Red,44.0,-0.4,-1.1 to 0.3,37,Yellow
CHASE,609853,Fullerton,4th Grade,2013,44.0,-1.1,-2 to -0.2,13,Red,44.0,0.7,0 to 1.4,79,Yellow
PERSPECTIVES CHTR IIT,400066,Charter/Contract,6th Grade,2013,44.0,-1.1,-2.2 to 0.1,10,Yellow,44.0,-1.2,-1.9 to -0.4,11,Red
GRESHAM,609955,Englewood-Gresham,5th Grade,2013,44.0,-1.0,-2.4 to 0.3,9,Yellow,44.0,-0.7,-1.6 to 0.3,24,Yellow
O'TOOLE,610108,Englewood-Gresham,6th Grade,2013,42.0,-1.7,-2.9 to -0.6,2,Red,44.0,-1.8,-2.6 to -1,3,Red
NASH,610092,Austin-North Lawndale,7th Grade,2013,44.0,-1.9,-3 to -0.7,2,Red,44.0,-0.6,-1.3 to 0.1,24,Yellow
MAYS,610290,Englewood-Gresham,5th Grade,2013,43.0,1.2,0.1 to 2.3,94,Green,43.0,2.4,1.8 to 3.1,99,Green
IRVING,610121,Fulton,6th Grade,2013,43.0,1.2,0.1 to 2.3,93,Green,43.0,0.3,-0.3 to 1,65,Yellow
CICS-AVALON /SO SHORE,400023,Charter/Contract,8th Grade,2013,43.0,0.9,-0.3 to 2,89,Yellow,43.0,-2.0,-2.8 to -1.3,2,Red
BEETHOVEN,610237,Burnham Park,8th Grade,2013,43.0,0.9,-0.3 to 2.1,88,Yellow,43.0,0.9,0.1 to 1.6,85,Green
FERNWOOD,609917,Rock Island,6th Grade,2013,42.0,0.8,-0.3 to 2,86,Yellow,43.0,1.1,0.4 to 1.8,89,Green
TANNER,610279,Skyway,7th Grade,2013,47.0,0.9,-0.3 to 2,85,Yellow,43.0,1.8,1.1 to 2.5,97,Green
SHOOP,610176,Rock Island,8th Grade,2013,44.0,0.7,-0.4 to 1.9,84,Yellow,43.0,-0.1,-0.9 to 0.6,45,Yellow
BELDING,609798,O'Hare,7th Grade,2013,43.0,0.7,-0.4 to 1.9,81,Yellow,43.0,0.4,-0.3 to 1.1,69,Yellow
OTIS,610107,Fulton,5th Grade,2013,43.0,0.6,-0.4 to 1.7,80,Yellow,43.0,-0.5,-1.1 to 0.2,31,Yellow
CICS-AVALON /SO SHORE,400023,Charter/Contract,7th Grade,2013,43.0,0.7,-0.5 to 1.8,79,Yellow,43.0,-0.3,-1 to 0.4,38,Yellow
SUMNER,610194,Garfield-Humboldt,7th Grade,2013,43.0,0.5,-0.6 to 1.6,73,Yellow,43.0,-0.2,-0.9 to 0.5,39,Yellow
COOK,609864,Englewood-Gresham,4th Grade,2013,43.0,0.5,-0.4 to 1.4,73,Yellow,43.0,0.5,-0.2 to 1.3,72,Yellow
HARTE,609969,Burnham Park,4th Grade,2013,43.0,0.5,-0.4 to 1.4,73,Yellow,43.0,-0.7,-1.4 to 0,25,Yellow
ERICSON,609907,Garfield-Humboldt,7th Grade,2013,43.0,0.4,-0.7 to 1.6,70,Yellow,43.0,0.4,-0.3 to 1.1,69,Yellow
EVERS,610362,Rock Island,7th Grade,2013,43.0,0.4,-0.8 to 1.5,67,Yellow,43.0,-0.6,-1.3 to 0.1,24,Yellow
PROVIDENCE CHTR-BUNCHE,400071,Charter/Contract,4th Grade,2013,43.0,0.2,-0.7 to 1.1,61,Yellow,43.0,-0.2,-0.9 to 0.5,42,Yellow
RAVENSWOOD,610141,Ravenswood-Ridge,5th Grade,2013,43.0,0.2,-0.8 to 1.2,58,Yellow,43.0,0.4,-0.2 to 1.1,70,Yellow
FORT DEARBORN,609924,Rock Island,6th Grade,2013,45.0,0.1,-1.1 to 1.2,58,Yellow,43.0,0.7,0 to 1.4,79,Green
RANDOLPH,609941,Englewood-Gresham,4th Grade,2013,45.0,0.1,-0.9 to 1,57,Yellow,43.0,-1.7,-2.5 to -1,5,Red
RUGGLES,610152,Skyway,5th Grade,2013,43.0,0.1,-1 to 1.2,54,Yellow,43.0,-0.8,-1.5 to -0.1,19,Red
GRAHAM,609947,Pershing,4th Grade,2013,43.0,0.0,-1 to 1,54,Yellow,43.0,1.1,0.4 to 1.8,90,Green
BOND,610238,Englewood-Gresham,6th Grade,2013,45.0,0.0,-1.1 to 1.1,52,Yellow,43.0,-0.6,-1.3 to 0,23,Yellow
ALCOTT ES,609774,North-Northwest Side,5th Grade,2013,43.0,0.1,-1 to 1.1,51,Yellow,43.0,-0.9,-1.6 to -0.3,15,Red
LEWIS,610036,Austin-North Lawndale,7th Grade,2013,42.0,0.1,-1.1 to 1.2,50,Yellow,43.0,-0.6,-1.3 to 0.1,26,Yellow
HIGGINS,610295,Lake Calumet,8th Grade,2013,43.0,0.0,-1.2 to 1.2,48,Yellow,43.0,-0.9,-1.7 to -0.1,15,Red
MOOS,610076,Fulton,7th Grade,2013,43.0,0.0,-1.2 to 1.1,46,Yellow,43.0,0.6,-0.1 to 1.3,75,Yellow
HAMLINE,609964,Pershing,5th Grade,2013,44.0,0.0,-1.1 to 1,44,Yellow,43.0,-0.7,-1.4 to -0.1,21,Red
TANNER,610279,Skyway,6th Grade,2013,47.0,-0.2,-1.3 to 1,43,Yellow,43.0,0.3,-0.5 to 1,62,Yellow
LOWELL,610044,Garfield-Humboldt,6th Grade,2013,43.0,-0.2,-1.3 to 1,42,Yellow,43.0,1.4,0.7 to 2.1,93,Green
DE PRIEST,610367,Austin-North Lawndale,5th Grade,2013,43.0,-0.1,-1.2 to 1,41,Yellow,43.0,-0.6,-1.3 to 0.1,25,Yellow
ERIE CHTR CAMPUS,400039,Charter/Contract,6th Grade,2013,43.0,-0.3,-1.4 to 0.8,38,Yellow,43.0,-1.2,-1.9 to -0.5,10,Red
CUFFE,610003,Englewood-Gresham,7th Grade,2013,43.0,-0.2,-1.4 to 0.9,36,Yellow,43.0,-0.9,-1.6 to -0.2,16,Red
WALSH,610216,Pilsen-Little Village,8th Grade,2013,43.0,-0.4,-1.6 to 0.7,29,Yellow,43.0,0.1,-0.6 to 0.9,58,Yellow
PLATO CONTR,400068,Charter/Contract,7th Grade,2013,43.0,-0.6,-1.8 to 0.6,20,Yellow,43.0,-1.0,-1.7 to -0.2,13,Red
AGASSIZ,609773,Ravenswood-Ridge,5th Grade,2013,43.0,-0.8,-1.8 to 0.3,16,Yellow,43.0,1.5,0.8 to 2.1,94,Green
BASS,609791,Englewood-Gresham,7th Grade,2013,43.0,-1.0,-2.2 to 0.1,9,Yellow,43.0,-2.0,-2.7 to -1.3,2,Red
BURROUGHS,609829,Pershing,5th Grade,2013,43.0,-1.3,-2.3 to -0.2,6,Red,43.0,0.5,-0.1 to 1.2,72,Yellow
CLAREMONT,610347,Midway,4th Grade,2013,43.0,-1.6,-2.6 to -0.6,6,Red,43.0,-0.3,-1.1 to 0.5,39,Yellow
FRAZIER CONTR,400040,Charter/Contract,6th Grade,2013,43.0,-1.6,-2.7 to -0.5,3,Red,43.0,-1.5,-2.1 to -0.8,6,Red
DULLES,610263,AUSL,5th Grade,2013,43.0,-1.8,-2.9 to -0.6,3,Red,43.0,-2.8,-3.5 to -2.2,1,Red
MORTON,610257,AUSL,8th Grade,2013,42.0,3.7,2.5 to 4.9,100,Green,42.0,0.8,0 to 1.6,83,Yellow
HARTE,609969,Burnham Park,5th Grade,2013,41.0,1.5,0.5 to 2.6,96,Green,42.0,0.1,-0.5 to 0.8,57,Yellow
"WARD, J",610217,Pershing,8th Grade,2013,42.0,1.0,-0.2 to 2.1,91,Yellow,42.0,0.2,-0.5 to 1,62,Yellow
MASON,610056,Austin-North Lawndale,8th Grade,2013,42.0,0.8,-0.4 to 2,87,Yellow,42.0,-0.9,-1.7 to -0.1,16,Red
GRIMES,609956,Midway,6th Grade,2013,42.0,0.6,-0.5 to 1.8,80,Yellow,42.0,-1.1,-1.7 to -0.4,12,Red
SHERMAN,610172,AUSL,6th Grade,2013,42.0,0.5,-0.7 to 1.6,75,Yellow,42.0,-0.1,-0.8 to 0.6,47,Yellow
NETTELHORST,610094,Ravenswood-Ridge,7th Grade,2013,42.0,0.5,-0.6 to 1.7,74,Yellow,42.0,0.1,-0.5 to 0.8,60,Yellow
BRIGHT,609811,Lake Calumet,7th Grade,2013,42.0,0.5,-0.9 to 1.8,72,Yellow,42.0,0.0,-0.8 to 0.8,53,Yellow
NEW SULLIVAN,610193,Skyway,4th Grade,2013,43.0,0.4,-0.5 to 1.3,71,Yellow,42.0,-0.2,-0.9 to 0.6,45,Yellow
"DAVIS, M",610521,Englewood-Gresham,6th Grade,2013,42.0,0.4,-0.8 to 1.5,70,Yellow,42.0,0.1,-0.6 to 0.8,56,Yellow
"LOCKE, A CHTR",400011,Charter/Contract,8th Grade,2013,42.0,0.4,-0.8 to 1.5,70,Yellow,42.0,0.0,-0.8 to 0.7,49,Yellow
SUDER,610405,Fulton,7th Grade,2013,42.0,-0.3,-1.4 to 0.9,35,Yellow,42.0,0.5,-0.2 to 1.2,73,Yellow
NICHOLSON TECH ACAD,609793,Englewood-Gresham,5th Grade,2013,43.0,-0.3,-1.4 to 0.8,34,Yellow,42.0,-0.7,-1.4 to 0,21,Red
HIGGINS,610295,Lake Calumet,4th Grade,2013,42.0,-0.3,-1.3 to 0.6,34,Yellow,42.0,-1.0,-1.7 to -0.3,17,Red
KOZMINSKI,610030,Burnham Park,7th Grade,2013,41.0,-0.4,-1.5 to 0.8,30,Yellow,42.0,-0.6,-1.3 to 0.1,26,Yellow
ALDRIDGE,609848,Lake Calumet,8th Grade,2013,43.0,-0.4,-1.6 to 0.8,28,Yellow,42.0,-0.6,-1.4 to 0.2,26,Yellow
HOYNE,610002,Skyway,7th Grade,2013,42.0,-0.7,-1.9 to 0.5,17,Yellow,42.0,-0.6,-1.3 to 0.1,23,Yellow
"CARVER , G",609845,Lake Calumet,6th Grade,2013,40.0,-0.9,-2.1 to 0.2,14,Yellow,42.0,-1.0,-1.7 to -0.3,14,Red
DE PRIEST,610367,Austin-North Lawndale,4th Grade,2013,43.0,-1.2,-2.1 to -0.3,11,Red,42.0,-1.2,-1.9 to -0.5,11,Red
CURTIS,609900,AUSL,5th Grade,2013,42.0,-1.2,-2.3 to -0.2,7,Red,42.0,1.2,0.5 to 1.8,89,Green
WATERS,610220,Ravenswood-Ridge,7th Grade,2013,41.0,1.6,0.4 to 2.7,98,Green,41.0,0.7,0 to 1.4,77,Yellow
ASHE,610268,Skyway,8th Grade,2013,41.0,1.1,-0.1 to 2.3,92,Yellow,41.0,1.0,0.2 to 1.8,87,Green
MASON,610056,Austin-North Lawndale,4th Grade,2013,41.0,1.1,0.1 to 2,90,Green,41.0,1.2,0.4 to 1.9,91,Green
BRENTANO,609809,Fullerton,4th Grade,2013,40.0,1.0,0.1 to 2,90,Green,41.0,1.0,0.3 to 1.8,88,Green
